id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
3321618012	20250201	0	900000000000207008	720636001	en	900000000000550004	A syndrome of multiple congenital malformations with an association of cleft lip and palate, patchy pigmentary retinopathy (cat's paw), obstructive liver disease (cholestasis, portal hypertension) and obstructive renal disease (ectopic ureteric insertion, obstruction, hydronephrosis). Gastrointestinal tract and cardiac involvement have also been reported. An overlap with Kabuki syndrome is debated.	900000000000017005
3326249014	20250201	0	900000000000207008	721847002	en	900000000000550004	A very rare subtype of Joubert syndrome with the neurological features of Joubert Syndrome and congenital hepatic fibrosis. Prevalence is unknown. The age of onset and severity of hepatic manifestations are variable. Some patients may also present chorioretinal or optic nerve colobomas and nephronophthisis but these are not mandatory features. Over 70% of cases are due to mutations in the TMEM67 gene (8q22.1).	900000000000017005
3424233011	20250201	0	900000000000207008	723360007	en	900000000000550004	A very rare genetic disorder with clinical characteristics of elevated serum bile acid concentrations, itching and fat malabsorption reported in patients of Old Order Amish descent. Can be caused by mutation in the TJP2 gene on chromosome 9q21, the BAAT gene on chromosome 9q31, or the EPHX1 gene on chromosome 1q42.	900000000000017005
3425180017	20250201	0	900000000000207008	723583009	en	900000000000550004	An autosomal recessive liver disease, which was associated with numerical dental aberrations in a consanguineous Arabia Saudi family. This association suggests that the same gene is involved in both defects. General hypomineralisation and enamel hypoplasia found in this family is thought to be secondary to malabsorption due to liver disease.	900000000000017005
3425181018	20250201	0	900000000000207008	723583009	en	900000000000550004	An autosomal recessive liver disease, which was associated with numerical dental aberrations in a consanguineous Arabia Saudi family. This association suggests that the same gene is involved in both defects. General hypomineralization and enamel hypoplasia found in this family is thought to be secondary to malabsorption due to liver disease.	900000000000017005
3426307015	20210131	0	900000000000207008	723829000	en	900000000000550004	Pulmonary fibrosis - hepatic hyperplasia - bone marrow hypoplasia, also named “trimorphic syndrome” (i.e. three inherited morbidities, pulmonary, hepatic and cytopenia), is a rare disease reported in 4 cases to date, manifesting with idiopathic pulmonary fibrosis, hepatic nodular regenerative hyperplasia leading to portal hypertension and thrombocytopenia due to bone marrow hypoplasia. The condition is associated with 100% mortality.	900000000000017005
3434643010	20250201	0	900000000000207008	724361001	en	900000000000550004	Syndrome that is characterized by the association of severe hypogammaglobulinemia, combined T and B cell immunodeficiency, absent lymph node germinal centers, absent tissue plasma cells and hepatic veno-occlusive disease. Mutations in the gene coding PML nuclear body protein Sp110 on chromosome 2q37 were found to be responsible for this association. Transmission is autosomal recessive.	900000000000017005
3434644016	20250201	0	900000000000207008	724361001	en	900000000000550004	Syndrome that is characterised by the association of severe hypogammaglobulinaemia, combined T and B cell immunodeficiency, absent lymph node germinal centres, absent tissue plasma cells and hepatic veno-occlusive disease. Mutations in the gene coding PML nuclear body protein Sp110 on chromosome 2q37 were found to be responsible for this association. Transmission is autosomal recessive.	900000000000017005
3437638012	20250201	0	900000000000207008	725026008	en	900000000000550004	A genetically inherited anomaly of glycogen metabolism and a form of glycogen storage disease characterized by fasting hypoglycemia. It is an extremely rare disease; about 20 cases have been reported in the literature so far. The disease appears in infancy or in early childhood. Patients present with morning fatigue and fasting hypoglycemia (without hepatomegaly) associated with hyperketonemia but without hyperalaninemia or hyperlactacidemia. After meals, major hyperglycemia associated with lactate and alanine increase and hyperlipidemia is observed. Caused by mutations in the GYS2 gene (12p12.2). Transmission is autosomal recessive.	900000000000017005
3437639016	20250201	0	900000000000207008	725026008	en	900000000000550004	A genetically inherited anomaly of glycogen metabolism and a form of glycogen storage disease characterised by fasting hypoglycaemia. It is an extremely rare disease; about 20 cases have been reported in the literature so far. The disease appears in infancy or in early childhood. Patients present with morning fatigue and fasting hypoglycaemia (without hepatomegaly) associated with hyperketonaemia but without hyperalaninaemia or hyperlactacidaemia. After meals, major hyperglycaemia associated with lactate and alanine increase and hyperlipidaemia is observed. Caused by mutations in the GYS2 gene (12p12.2). Transmission is autosomal recessive.	900000000000017005
3442457018	20250201	0	900000000000207008	725416005	en	900000000000550004	Cirrhotic cardiomyopathy is the term used to describe a constellation of features indicative of abnormal heart structure and function in patients with cirrhosis. These include systolic and diastolic dysfunction, electrophysiological changes, and macroscopic and microscopic structural changes. Pathogenic mechanisms of cirrhotic cardiomyopathy are multiple and include abnormal membrane biophysical characteristics, impaired beta-adrenergic receptor signal transduction and increased activity of negative-inotropic pathways mediated by cGMP. The exact prognosis remains unclear. The extent of cirrhotic cardiomyopathy generally correlates to the degree of liver insufficiency. Reversibility is possible either pharmacological or after liver transplantation.	900000000000017005
3449057012	20190131	1	900000000000012004	723573005	en	900000000000550004	MRCM reference set attribute which specifies the strength with which a given concept model rule should be applied.	900000000000017005
3449066011	20190131	1	900000000000012004	723595009	en	900000000000550004	MRCM reference set attribute value which indicates that the given rule applies to all postcoordinated SNOMED CT content.	900000000000017005
3449069016	20190131	1	900000000000012004	723594008	en	900000000000550004	MRCM reference set attribute value which indicates that the given rule applies to all precoordinated SNOMED CT content.	900000000000017005
3449072011	20190131	1	900000000000012004	723596005	en	900000000000550004	MRCM reference set attribute value which indicates that the given rule applies to all SNOMED CT content (including both precoordinated and postcoordinated).	900000000000017005
3449108012	20190131	1	900000000000012004	723597001	en	900000000000550004	MRCM reference set attribute value which indicates that the given rule is mandatory, and not obeying this rule should result in an error.	900000000000017005
3451171011	20180131	1	900000000000012004	726633004	en	900000000000550004	A period of time occurring before, during and or after a clinical entity	900000000000017005
3481796010	20200731	0	900000000000207008	724000006	en	900000000000550004	Syndrome that is characterized by total color blindness caused by progressive cone dystrophy, degenerative liver disease, and endocrine dysfunction (hypothyroidism, diabetes, repeated abortions or infertility). It has been described in six females from two sibships with a high degree of consanguinity, and in a male from another family.	900000000000017005
3481797018	20200731	0	900000000000207008	724000006	en	900000000000550004	Syndrome that is characterised by total colour blindness caused by progressive cone dystrophy, degenerative liver disease, and endocrine dysfunction (hypothyroidism, diabetes, repeated abortions or infertility). It has been described in six females from two sibships with a high degree of consanguinity, and in a male from another family.	900000000000017005
3482224016	20190131	1	900000000000012004	900000000000482003	en	900000000000550004	A component has been made inactive because it duplicates another component of the same type. E.g. A description that duplicates another description or a concept that duplicates another concept.	900000000000017005
3499910014	20190131	1	900000000000012004	732943007	en	900000000000550004	This attribute represents an ingredient that is the part of the active ingredient that the strength of a given product is based upon.	900000000000017005
3499912018	20170731	1	900000000000012004	732945000	en	900000000000550004	This attribute specifies the numerator unit for the presentation strength of a product.	900000000000017005
3499914017	20170731	1	900000000000012004	732947008	en	900000000000550004	This attribute specifies the denominator unit for the presentation strength of a product.	900000000000017005
3504497010	20190131	1	900000000000012004	733722007	en	900000000000550004	This attribute specifies the denominator unit for the concentration strength of a product.	900000000000017005
3504515015	20180131	1	900000000000012004	733725009	en	900000000000550004	This attribute specifies the numerator unit for the concentration strength of a product.	900000000000017005
3534531010	20190131	1	900000000000012004	370130000	en	900000000000550004	This attribute is used to specify the type of inherent quality, function, disposition or process characteristic that is being observed or measured. Its values are abstract types of quality (length, odor, concentration) or abstract types of process characteristic (rate, speed, duration), and do not include qualities that are located (length of arm, odor of urine), or given a value (elevated concentration).	900000000000017005
3534683012	20240301	0	900000000000012004	738774007	en	900000000000550004	This attribute indicates that the concept is a structural modification of another concept.	900000000000017005
3645163016	20250201	0	900000000000207008	763891005	en	900000000000550004	A rare genetic developmental defect during embryogenesis syndrome with the triad of pancreatic fibrosis (and cysts, with a reduction of parenchymal tissue), renal dysplasia (with peripheral cortical cysts, primitive collecting ducts, glomerular cysts and metaplastic cartilage) and hepatic dysgenesis (enlarged portal areas containing numerous elongated binary profiles with a tendency to perilobular fibrosis). Situs abnormalities, skeletal anomalies and anencephaly have also been associated. Patients that survive the neonatal period present renal insufficiency, chronic jaundice and insulin-dependant diabetes.	900000000000017005
3655795017	20250201	0	900000000000207008	764962002	en	900000000000550004	A rare inherited mitochondrial disorder due to a defect in mitochondrial protein synthesis. The disease has characteristics of intrauterine growth retardation, metabolic decompensation with recurrent vomiting, persistent severe lactic acidosis, encephalopathy, seizures, failure to thrive, severe global developmental delay, poor eye contact, severe muscular hypotonia or axial hypotonia with limb hypertonia, hepatomegaly and/or liver dysfunction and/or liver failure, leading to fatal outcome in severe cases. Neuroimaging abnormalities may include corpus callosum thinning, leukodystrophy, delayed myelination and basal ganglia involvement.	900000000000017005
3663813016	20190131	1	900000000000012004	762949000	en	900000000000550004	The most specific description of a substance present in the manufactured dose form, before any dilution or transformation. It includes modifiers, such as salts, esters, polymers (e.g. pegylation), and/or solvates (including waters of hydration).	900000000000017005
3663814010	20190131	1	900000000000012004	127489000	en	900000000000550004	The clinically relevant part or whole of the substance that is intended to have a therapeutic action on or within the body. It excludes esters, salts or other non-covalent derivatives (such as a complex, chelate etc.), but may include secondary modifications.	900000000000017005
3664983015	20180731	1	900000000000207008	767023003	en	900000000000550004	Any period of life commencing after birth, but before death.	900000000000017005
3702108016	20230331	0	900000000000207008	770684008	en	900000000000550004	Squamous cell carcinoma of liver and intrahepatic biliary tract is an extremely rare primary malignant liver and biliary tract epithelial neoplasm originating in the intrahepatic bile duct epithelium histologically characterized by the presence of keratinization and/or intracellular bridges. Patients typically present abdominal pain in the right upper quadrant, jaundice, nausea, vomiting, anorexia, weight loss, fever and/or dyspepsia.	900000000000017005
3702109012	20230331	0	900000000000207008	770684008	en	900000000000550004	Squamous cell carcinoma of liver and intrahepatic biliary tract is an extremely rare primary malignant liver and biliary tract epithelial neoplasm originating in the intrahepatic bile duct epithelium histologically characterised by the presence of keratinisation and/or intracellular bridges. Patients typically present abdominal pain in the right upper quadrant, jaundice, nausea, vomiting, anorexia, weight loss, fever and/or dyspepsia.	900000000000017005
3702112010	20230228	0	900000000000207008	770685009	en	900000000000550004	An extremely rare epithelial neoplasm of the liver and biliary tract which presents with heterogenous histological findings and not yet fully defined clinicopathological characteristics. Patients usually present with nonspecific signs and symptoms, such as abdominal pain, nausea, vomiting, anorexia, weight loss and/or jaundice. Invasive growth, high metastatic potential and a rapid clinical course are typically associated.	900000000000017005
3704581017	20250301	0	900000000000207008	771149000	en	900000000000550004	A rare syndromic intellectual disability characterised by early developmental delay with failure to thrive, intellectual disability, congenital hepatic fibrosis, renal cystic dysplasia, and dysmorphic facial features (bilateral ptosis, anteverted nostrils, high arched palate, and micrognathia). Variable additional features have been reported, including cerebellar anomalies, postaxial polydactyly, syndactyly, genital anomalies, tachypnoea. There have been no further descriptions in the literature since 1987.	900000000000017005
3704582012	20250301	0	900000000000207008	771149000	en	900000000000550004	A rare syndromic intellectual disability characterized by early developmental delay with failure to thrive, intellectual disability, congenital hepatic fibrosis, renal cystic dysplasia, and dysmorphic facial features (bilateral ptosis, anteverted nostrils, high arched palate, and micrognathia). Variable additional features have been reported, including cerebellar anomalies, postaxial polydactyly, syndactyly, genital anomalies, tachypnea. There have been no further descriptions in the literature since 1987.	900000000000017005
3706208012	20250301	0	900000000000207008	771441005	en	900000000000550004	A rare genetic hepatic disease characterised by the presence of green colouration of the skin, urine, plasma and other body fluids (ascites, breastmilk) or parts (sclerae) due to increased serum levels of biliverdin in association with biliary obstruction and/or liver failure. Association with malnutrition, medication, and congenital biliary atresia has also been reported. Can be caused by heterozygous or homozygous mutation in the gene encoding bilirubin reductase-alpha (BLVRA) on chromosome 7p13.	900000000000017005
3706209016	20250301	0	900000000000207008	771441005	en	900000000000550004	A rare genetic hepatic disease characterized by the presence of green coloration of the skin, urine, plasma and other body fluids (ascites, breastmilk) or parts (sclerae) due to increased serum levels of biliverdin in association with biliary obstruction and/or liver failure. Association with malnutrition, medication, and congenital biliary atresia has also been reported. Can be caused by heterozygous or homozygous mutation in the gene encoding bilirubin reductase-alpha (BLVRA) on chromosome 7p13.	900000000000017005
3723467016	20250301	0	900000000000207008	773415005	en	900000000000550004	A rare genetic neurometabolic disease with characteristics of severe intrauterine growth retardation, failure to thrive, profound neonatal hypotonia, severe global development delay, elevated very long chain fatty acids in plasma, and neonatal cholestasis leading to hepatic failure and death. Other features include ocular abnormalities (for example blindness and cataracts), sensorineural deafness, seizures, and abnormal brain morphology (notably delayed central nervous system myelination and ventriculomegaly).	900000000000017005
3724839014	20250301	0	900000000000207008	773584001	en	900000000000550004	A rare genetic disease with characteristics of symmetrical muscular hypertrophy, hepatomegaly, polyhydramnios, macrocephaly and mild delay in motor, speech and language development.	900000000000017005
