id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
8406012	20020131	0	900000000000207008	4147007	en	900000000000013009	Localized mass, NOS	900000000000020002
8407015	20020131	0	900000000000207008	4147007	en	900000000000013009	Mass, NOS	900000000000020002
8408013	20020131	0	900000000000207008	4147007	en	900000000000013009	Lump, NOS	900000000000020002
8409017	20170731	1	900000000000207008	4147007	en	900000000000013009	Localized mass	900000000000448009
8410010	20170731	1	900000000000207008	4147007	en	900000000000013009	Lump	900000000000448009
8498016	20170731	1	900000000000207008	3898006	en	900000000000013009	Neoplasm, benign	900000000000448009
8499012	20170731	1	900000000000207008	3898006	en	900000000000013009	Tumor, benign	900000000000448009
8500015	20170731	1	900000000000207008	3898006	en	900000000000013009	Unclassified tumor, benign	900000000000448009
8501016	20170731	1	900000000000207008	3898006	en	900000000000013009	Tumour, benign	900000000000448009
8502011	20240601	0	900000000000207008	3898006	en	900000000000013009	Benign neoplasm, site unspecified	900000000000448009
8746017	20170731	1	900000000000207008	4637005	en	900000000000013009	Intrahepatic cholestasis	900000000000448009
8769019	20070731	1	900000000000207008	4649006	en	900000000000013009	Toxoplasma gondii	900000000000017005
8869013	20070731	1	900000000000207008	4716008	en	900000000000013009	Entamoeba histolytica	900000000000017005
8873011	20170731	1	900000000000207008	4720007	en	900000000000013009	Dystrophy	900000000000448009
8874017	20020131	0	900000000000207008	4720007	en	900000000000013009	Dystrophy, NOS	900000000000020002
8875016	20020131	0	900000000000207008	4720007	en	900000000000013009	Defective nutrition, NOS	900000000000020002
9082011	20170731	1	900000000000207008	4846001	en	900000000000013009	Anicteric viral hepatitis	900000000000448009
9161015	20170731	1	900000000000207008	4896000	en	900000000000013009	Acute toxic hepatitis	900000000000448009
9802010	20070731	1	900000000000207008	5249008	en	900000000000013009	Schistosoma japonicum	900000000000017005
10099016	20170731	1	900000000000207008	5447007	en	900000000000013009	Transfusion	900000000000448009
10100012	20020131	0	900000000000207008	5447007	en	900000000000013009	Transfusion, NOS	900000000000020002
10430013	20170731	1	900000000000207008	5655007	en	900000000000013009	Inherited disorder of bilirubin metabolism	900000000000448009
10431012	20020131	0	900000000000207008	5655007	en	900000000000013009	Inherited disorder of bilirubin metabolism, NOS	900000000000020002
10443013	20170731	1	900000000000207008	5665001	en	900000000000013009	Retina	900000000000448009
10444019	20020131	0	900000000000207008	5665001	en	900000000000013009	Retina, NOS	900000000000020002
10446017	20020131	1	900000000000207008	5667009	en	900000000000013009	Hunter's syndrome, mild form	900000000000017005
10869012	20090731	0	900000000000207008	5931004	en	900000000000013009	Technetium Tc^99c^ sulfur colloid	900000000000020002
11092017	20170731	1	900000000000207008	6075009	en	900000000000013009	Glycogen storage disease, hepatic form	900000000000448009
11093010	20020131	0	900000000000207008	6075009	en	900000000000013009	Glycogen storage disease, hepatic form, NOS	900000000000020002
11094016	20170731	1	900000000000207008	6076005	en	900000000000013009	Gastrointestinal subserosa	900000000000448009
11095015	20020131	0	900000000000207008	6076005	en	900000000000013009	Gastrointestinal subserosa, NOS	900000000000020002
11106012	20170731	1	900000000000207008	6081001	en	900000000000013009	Deformity	900000000000448009
11107015	20020131	0	900000000000207008	6081001	en	900000000000013009	Deformity, NOS	900000000000020002
11108013	20020131	0	900000000000207008	6081001	en	900000000000013009	Acquired deformity, NOS	900000000000020002
11267010	20020131	1	900000000000207008	6183001	en	900000000000013009	Indian childhood cirrhosis	900000000000017005
11404016	20170731	1	900000000000207008	6266001	en	900000000000013009	Granulomatous inflammation	900000000000448009
11405015	20020131	0	900000000000207008	6266001	en	900000000000013009	Granulomatous inflammation, NOS	900000000000020002
11406019	20020131	0	900000000000207008	6266001	en	900000000000013009	Histiocytic granuloma	900000000000020002
11407011	20020131	0	900000000000207008	6266001	en	900000000000013009	Epithelioid granuloma	900000000000020002
11408018	20020131	0	900000000000207008	6266001	en	900000000000013009	Granuloma, NOS	900000000000020002
11899010	20170731	1	900000000000207008	6574001	en	900000000000013009	Necrosis	900000000000448009
11900017	20020131	0	900000000000207008	6574001	en	900000000000013009	Necrosis, NOS	900000000000020002
11901018	20170731	1	900000000000207008	6574001	en	900000000000013009	Tissue devitalization	900000000000448009
11902013	20020131	0	900000000000207008	6574001	en	900000000000013009	Cellular necrosis, NOS	900000000000020002
11903015	20170731	1	900000000000207008	6574001	en	900000000000013009	Cellular necrosis	900000000000448009
12536011	20170731	1	900000000000207008	6990005	en	900000000000013009	Fracture of shaft of tibia	900000000000448009
12994015	20020131	1	900000000000207008	7265005	en	900000000000013009	Glycogen storage disease, type I	900000000000020002
12995019	20170731	1	900000000000207008	7265005	en	900000000000013009	Hepatorenal glycogen storage disease	900000000000448009
12996018	20100731	0	900000000000207008	7265005	en	900000000000013009	Glucose-6-phosphatase deficiency	900000000000020002
12997010	20020131	1	900000000000207008	7265005	en	900000000000013009	von Gierke's disease	900000000000017005
12998017	20020131	1	900000000000207008	7265005	en	900000000000013009	GSD I	900000000000017005
13238015	20170731	1	900000000000207008	7425008	en	900000000000013009	Hereditary coproporphyria	900000000000448009
13239011	20020131	1	900000000000207008	7425008	en	900000000000013009	Berger-Goldberg syndrome	900000000000017005
13240013	20020131	1	900000000000207008	7425008	en	900000000000013009	CPO deficiency	900000000000017005
13241012	20020131	1	900000000000207008	7425008	en	900000000000013009	CPRO deficiency	900000000000017005
13242017	20020131	1	900000000000207008	7425008	en	900000000000013009	Porphyria hepatica II	900000000000020002
13243010	20200731	0	900000000000207008	7425008	en	900000000000013009	Watson syndrome	900000000000017005
13443012	20170731	1	900000000000207008	7538002	en	900000000000013009	Drug-induced intrahepatic cholestasis	900000000000448009
14372016	20170731	1	900000000000207008	8098009	en	900000000000013009	Sexually transmitted infectious disease	900000000000448009
14373014	20020131	0	900000000000207008	8098009	en	900000000000013009	Sexually transmitted infectious disease, NOS	900000000000020002
14374015	20020131	0	900000000000207008	8098009	en	900000000000013009	Venereal disease, NOS	900000000000020002
14375019	20170731	1	900000000000207008	8098009	en	900000000000013009	Venereal disease	900000000000448009
14376018	20020131	0	900000000000207008	8098009	en	900000000000013009	Sexually transmitted disease, NOS	900000000000020002
14634019	20170731	1	900000000000207008	8262006	en	900000000000013009	Extrahepatic obstructive biliary disease	900000000000448009
14674013	20170731	1	900000000000207008	8292002	en	900000000000013009	Interlobular arteries of liver	900000000000448009
14772018	20170731	1	900000000000207008	8345004	en	900000000000013009	Wedge biopsy of liver	900000000000448009
15311011	20020131	1	900000000000207008	8672004	en	900000000000013009	Coccidioides	900000000000017005
15312016	20020131	0	900000000000207008	8672004	en	900000000000013009	Coccidioides, NOS	900000000000020002
15522011	20170731	1	900000000000207008	8804002	en	900000000000013009	Passive congestion	900000000000448009
15523018	20170731	1	900000000000207008	8804002	en	900000000000013009	Passive hyperemia	900000000000448009
15524012	20170731	1	900000000000207008	8804002	en	900000000000013009	Venous congestion	900000000000448009
15747010	20020131	1	900000000000207008	8933000	en	900000000000013009	Crigler-Najjar syndrome, type I	900000000000017005
15748017	20170731	1	900000000000207008	8933000	en	900000000000013009	Deficiency of glucuronosyltransferase	900000000000448009
15749013	20170731	1	900000000000207008	8933000	en	900000000000013009	Glucuronyltransferase deficiency	900000000000448009
15750013	20020131	1	900000000000207008	8933000	en	900000000000013009	UDP glucuronyl transferase deficiency	900000000000017005
15850016	20020131	0	900000000000207008	8993003	en	900000000000013009	Hepatic veins, NOS	900000000000020002
16236012	20170731	1	900000000000207008	9242006	en	900000000000013009	Posterior segment of right lobe of liver	900000000000448009
16364016	20170731	1	900000000000207008	9326001	en	900000000000013009	Conjugated hyperbilirubinemia	900000000000448009
16365015	20020131	0	900000000000207008	9326001	en	900000000000013009	Conjugated hyperbilirubinemia, NOS	900000000000020002
16714013	20170731	1	900000000000207008	9551004	en	900000000000013009	Hepatic amyloidosis	900000000000448009
17185015	20170731	1	900000000000207008	9843006	en	900000000000013009	Chronic lymphocytic cholangitis-cholangiohepatitis	900000000000448009
17389017	20170731	1	900000000000207008	9953008	en	900000000000013009	Acute alcoholic liver disease	900000000000448009
17390014	20170731	1	900000000000207008	9953008	en	900000000000013009	Acute alcoholic hepatitis	900000000000448009
17776014	20170731	1	900000000000207008	10200004	en	900000000000013009	Liver	900000000000448009
17777017	20020131	0	900000000000207008	10200004	en	900000000000013009	Liver, NOS	900000000000020002
17930015	20170731	1	900000000000207008	10295004	en	900000000000013009	Chronic viral hepatitis	900000000000448009
18879010	20170731	1	900000000000207008	10873006	en	900000000000013009	Micronodular regeneration	900000000000448009
19337016	20020131	0	900000000000207008	11164009	en	900000000000013009	Dominant hereditary disorder, NOS	900000000000020002
19342012	20150131	0	900000000000207008	11168007	en	900000000000013009	Schistosoma mansonii	900000000000017005
19358010	20020131	1	900000000000207008	11179002	en	900000000000013009	Glycogen storage disease, type IV	900000000000020002
19359019	20250601	1	900000000000207008	11179002	en	900000000000013009	1,4,alpha-glucan 6-alpha-glucosyltransferase deficiency	900000000000448009
19360012	20020131	1	900000000000207008	11179002	en	900000000000013009	Brancher deficiency glycogen storage disease	900000000000017005
19361011	20170731	1	900000000000207008	11179002	en	900000000000013009	Amylopectinosis	900000000000448009
19362016	20020131	1	900000000000207008	11179002	en	900000000000013009	Andersen's disease	900000000000017005
19363014	20020131	1	900000000000207008	11179002	en	900000000000013009	GSD IV	900000000000017005
19364015	20170731	1	900000000000207008	11179002	en	900000000000013009	Branching-transferase deficiency glycogenosis	900000000000448009
19412010	20170731	1	900000000000207008	11204002	en	900000000000013009	Porta hepatis	900000000000448009
19652016	20170731	1	900000000000207008	11350001	en	900000000000013009	Diffuse hepatic necrosis	900000000000448009
19694018	20170731	1	900000000000207008	11380006	en	900000000000013009	Mucopolysaccharidosis	900000000000448009
19695017	20020131	0	900000000000207008	11380006	en	900000000000013009	Mucopolysaccharidosis, NOS	900000000000020002
20191016	20170731	1	900000000000207008	11687002	en	900000000000013009	Gestational diabetes mellitus	900000000000448009
20192011	20020131	0	900000000000207008	11687002	en	900000000000013009	Gestational diabetes mellitus, NOS	900000000000020002
20193018	20230531	0	900000000000207008	11687002	en	900000000000013009	GDM	900000000000017005
20610015	20170731	1	900000000000207008	11953005	en	900000000000013009	Renal function	900000000000448009
20611016	20020131	0	900000000000207008	11953005	en	900000000000013009	Renal function, NOS	900000000000020002
20650017	20170731	1	900000000000207008	11978009	en	900000000000013009	Falciform ligament	900000000000448009
21098019	20170731	1	900000000000207008	12254005	en	900000000000013009	Interlobular veins of liver	900000000000448009
21099010	20020131	0	900000000000207008	12254005	en	900000000000013009	Intrahepatic hepatic veins	900000000000020002
21289010	20170731	1	900000000000207008	12368000	en	900000000000013009	Secondary biliary cirrhosis	900000000000448009
21630011	20170731	1	900000000000207008	12582004	en	900000000000013009	Internal fistula	900000000000448009
21669017	20170731	1	900000000000207008	12611008	en	900000000000013009	Tibia	900000000000448009
21670016	20020131	0	900000000000207008	12611008	en	900000000000013009	Tibia, NOS	900000000000020002
21867017	20170731	1	900000000000207008	12738006	en	900000000000013009	Brain	900000000000448009
21868010	20020131	0	900000000000207008	12738006	en	900000000000013009	Brain, NOS	900000000000020002
22692019	20020131	1	900000000000207008	13265006	en	900000000000013009	Acute fulminating type B viral hepatitis	900000000000020002
22797016	20170731	1	900000000000207008	13331008	en	900000000000013009	Atrophy	900000000000448009
22798014	20020131	0	900000000000207008	13331008	en	900000000000013009	Atrophy, NOS	900000000000020002
22799018	20210731	0	900000000000207008	13331008	en	900000000000013009	Simple atrophy	900000000000448009
22929018	20170731	1	900000000000207008	13415004	en	900000000000013009	Incisure for round ligament of liver	900000000000448009
23259011	20170731	1	900000000000207008	13630003	en	900000000000013009	Congenital absence of lobe of liver	900000000000448009
23283015	20170731	1	900000000000207008	13644009	en	900000000000013009	Hypercholesterolemia	900000000000448009
23284014	20020131	0	900000000000207008	13644009	en	900000000000013009	Hypercholesterolemia, NOS	900000000000020002
23285010	20020131	0	900000000000207008	13644009	en	900000000000013009	Hypercholesterolaemia, NOS	900000000000020002
23528013	20170731	1	900000000000207008	13803006	en	900000000000013009	Extracellular space	900000000000448009
23529017	20020131	0	900000000000207008	13803006	en	900000000000013009	Extracellular space, NOS	900000000000020002
23684017	20170731	1	900000000000207008	13891000	en	900000000000013009	Major laceration of liver without open wound into abdominal cavity	900000000000448009
23741014	20200131	1	900000000000207008	13923006	en	900000000000013009	Centrilobular hepatic necrosis	900000000000448009
23742019	20170731	1	900000000000207008	13923006	en	900000000000013009	Paracentral hepatic necrosis	900000000000448009
23879014	20170731	1	900000000000207008	14016003	en	900000000000013009	Bone marrow	900000000000448009
23880012	20020131	0	900000000000207008	14016003	en	900000000000013009	Bone marrow, NOS	900000000000020002
23881011	20170731	1	900000000000207008	14016003	en	900000000000013009	Hematopoietic tissue	900000000000448009
23882016	20170731	1	900000000000207008	14016003	en	900000000000013009	Hemopoietic tissue	900000000000448009
23884015	20170731	1	900000000000207008	14016003	en	900000000000013009	Haematopoietic tissue	900000000000448009
23885019	20170731	1	900000000000207008	14016003	en	900000000000013009	Hematopoietic marrow	900000000000448009
23886018	20170731	1	900000000000207008	14016003	en	900000000000013009	Haematopoietic marrow	900000000000448009
24476015	20170731	1	900000000000207008	14399003	en	900000000000013009	Iodine radioisotope	900000000000448009
24477012	20020131	0	900000000000207008	14399003	en	900000000000013009	Iodine radioisotope, NOS	900000000000020002
24478019	20020131	0	900000000000207008	14399003	en	900000000000013009	Iodine radioesotope, NOS	900000000000020002
24479010	20020131	0	900000000000207008	14399003	en	900000000000013009	Iodine radioisotope, NOS	900000000000020002
24957012	20180731	0	900000000000207008	14691008	en	900000000000013009	^90^Yttrium	900000000000017005
25086017	20170731	1	900000000000207008	14766002	en	900000000000013009	Removal by suction	900000000000448009
25087014	20170731	1	900000000000207008	14766002	en	900000000000013009	Aspiration procedure	900000000000448009
25140016	20170731	1	900000000000207008	14799000	en	900000000000013009	Neoplasm, metastatic	900000000000448009
25141017	20170731	1	900000000000207008	14799000	en	900000000000013009	Tumor, metastatic	900000000000448009
25142012	20170731	1	900000000000207008	14799000	en	900000000000013009	Tumor embolus	900000000000448009
25143019	20170731	1	900000000000207008	14799000	en	900000000000013009	Neoplasm, secondary	900000000000448009
25144013	20170731	1	900000000000207008	14799000	en	900000000000013009	Tumor, secondary	900000000000448009
25145014	20170731	1	900000000000207008	14799000	en	900000000000013009	Tumour, metastatic	900000000000448009
25146010	20170731	1	900000000000207008	14799000	en	900000000000013009	Tumour embolus	900000000000448009
25147018	20170731	1	900000000000207008	14799000	en	900000000000013009	Tumour, secondary	900000000000448009
25154012	20170731	1	900000000000207008	14803004	en	900000000000013009	Transitory	900000000000448009
25155013	20170731	1	900000000000207008	14803004	en	900000000000013009	Transient	900000000000448009
25156014	20170731	1	900000000000207008	14803004	en	900000000000013009	Temporary	900000000000448009
25673010	20170731	1	900000000000207008	15120006	en	900000000000013009	Intralobular bile duct	900000000000448009
25674016	20200131	1	900000000000207008	15120006	en	900000000000013009	Cholangioles	900000000000448009
25720018	20170731	1	900000000000207008	15151004	en	900000000000013009	Injury of liver with open wound into abdominal cavity	900000000000448009
25721019	20020131	0	900000000000207008	15151004	en	900000000000013009	Unspecified injury of liver with open wound into abdominal cavity	900000000000020002
25847015	20170731	1	900000000000207008	15230009	en	900000000000013009	Liver disorder in pregnancy	900000000000448009
25848013	20020131	0	900000000000207008	15230009	en	900000000000013009	Liver disorder in pregnancy, NOS	900000000000020002
26474015	20170731	1	900000000000207008	15619004	en	900000000000013009	Hepatocellular carcinoma, fibrolamellar	900000000000448009
26707012	20170731	1	900000000000207008	15760000	en	900000000000013009	Caudate process of caudate lobe of liver	900000000000448009
26737015	20170731	1	900000000000207008	15776009	en	900000000000013009	Pancreas	900000000000448009
26738013	20020131	0	900000000000207008	15776009	en	900000000000013009	Pancreas, NOS	900000000000020002
26739017	20020131	0	900000000000207008	15776009	en	900000000000013009	Exocrine and endocrine pancreas, NOS	900000000000020002
26740015	20170731	1	900000000000207008	15776009	en	900000000000013009	Exocrine and endocrine pancreas	900000000000448009
26897012	20170731	1	900000000000207008	15878004	en	900000000000013009	Hepatic lobule	900000000000448009
27053017	20170731	1	900000000000207008	15978003	en	900000000000013009	Glycogen storage disease, muscular form	900000000000448009
27054011	20020131	0	900000000000207008	15978003	en	900000000000013009	Glycogen storage disease, muscular form, NOS	900000000000020002
27083014	20200131	0	900000000000207008	15999000	en	900000000000013009	Mixed micro AND macronodular cirrhosis	900000000000020002
27084015	20200131	1	900000000000207008	15999000	en	900000000000013009	Mixed micro and macronodular cirrhosis	900000000000448009
27202010	20170731	1	900000000000207008	16070004	en	900000000000013009	Syphilitic cirrhosis	900000000000448009
27203017	20170731	1	900000000000207008	16070004	en	900000000000013009	Hepar lobatum	900000000000448009
28385010	20170731	1	900000000000207008	16763008	en	900000000000013009	Hemorrhage of liver	900000000000448009
28386011	20170731	1	900000000000207008	16763008	en	900000000000013009	Hepatic bleeding	900000000000448009
28387019	20170731	1	900000000000207008	16763008	en	900000000000013009	Hepatic hemorrhage	900000000000448009
28389016	20170731	1	900000000000207008	16763008	en	900000000000013009	Hepatorrhagia	900000000000448009
28411010	20170731	1	900000000000207008	16777006	en	900000000000013009	Medial segment of left lobe of liver	900000000000448009
29331016	20170731	1	900000000000207008	17349007	en	900000000000013009	Portal triaditis	900000000000448009
29332011	20020131	0	900000000000207008	17349007	en	900000000000013009	Portal triaditis, NOS	900000000000020002
29540016	20170731	1	900000000000207008	17479004	en	900000000000013009	Right triangular ligament	900000000000448009
29710016	20080731	1	900000000000207008	17579001	en	900000000000013009	Cryptococcus	900000000000017005
29711017	20020131	0	900000000000207008	17579001	en	900000000000013009	Cryptococcus, NOS	900000000000020002
29780011	20170731	1	900000000000207008	17621005	en	900000000000013009	Normal	900000000000448009
29781010	20170731	1	900000000000207008	17621005	en	900000000000013009	Unremarkable	900000000000448009
29888012	20231001	0	900000000000207008	17681007	en	900000000000013009	Hepatitis due to acquired toxoplasmosis	900000000000448009
30044018	20020131	1	900000000000207008	17779003	en	900000000000013009	Space of Disse	900000000000020002
30175013	20170731	1	900000000000207008	17864001	en	900000000000013009	Subserosal tissue of liver	900000000000448009
30226018	20170731	1	900000000000207008	17890003	en	900000000000013009	Hepatic infarction	900000000000448009
30227010	20170731	1	900000000000207008	17890003	en	900000000000013009	Infarct of liver	900000000000448009
30425017	20170731	1	900000000000207008	18016009	en	900000000000013009	Phlebosclerosis	900000000000448009
30426016	20020131	0	900000000000207008	18016009	en	900000000000013009	Phlebosclerosis, NOS	900000000000020002
30427013	20020131	0	900000000000207008	18016009	en	900000000000013009	Venofibrosis, NOS	900000000000020002
30428015	20020131	0	900000000000207008	18016009	en	900000000000013009	Venosclerosis, NOS	900000000000020002
30429011	20170731	1	900000000000207008	18016009	en	900000000000013009	Venofibrosis	900000000000448009
30430018	20170731	1	900000000000207008	18016009	en	900000000000013009	Venosclerosis	900000000000448009
30458014	20170731	1	900000000000207008	18027006	en	900000000000013009	Transplantation of liver	900000000000448009
30459018	20020131	0	900000000000207008	18027006	en	900000000000013009	Transplantation of liver, NOS	900000000000020002
30627016	20170731	1	900000000000207008	18131002	en	900000000000013009	Acute fulminating	900000000000448009
30632015	20170131	0	900000000000207008	18135006	en	900000000000013009	Right hepatic veins	900000000000020002
30812018	20170731	1	900000000000207008	18247009	en	900000000000013009	Technetium radioisotope	900000000000448009
30813011	20020131	0	900000000000207008	18247009	en	900000000000013009	Technetium radioisotope, NOS	900000000000020002
30893012	20170731	1	900000000000207008	18295000	en	900000000000013009	Double structure	900000000000448009
30894018	20020131	0	900000000000207008	18295000	en	900000000000013009	Double structure, NOS	900000000000020002
30895017	20020131	0	900000000000207008	18295000	en	900000000000013009	Developmental duplication, NOS	900000000000020002
30896016	20170731	1	900000000000207008	18295000	en	900000000000013009	Developmental duplication	900000000000448009
31596019	20170731	1	900000000000207008	18735004	en	900000000000013009	Congenital omphalocele	900000000000448009
31597011	20170731	1	900000000000207008	18735004	en	900000000000013009	Omphalocele	900000000000448009
31892013	20020131	1	900000000000207008	18917003	en	900000000000013009	Acute fulminating type A viral hepatitis	900000000000020002
31923012	20170731	1	900000000000207008	18939001	en	900000000000013009	Artery of the caudate lobe of liver	900000000000448009
32076019	20170731	1	900000000000207008	19030005	en	900000000000013009	Human immunodeficiency virus	900000000000448009
32077011	20020131	0	900000000000207008	19030005	en	900000000000013009	Human immunodeficiency virus, NOS	900000000000020002
32078018	20250801	0	900000000000207008	19030005	en	900000000000013009	HIV	900000000000017005
32079014	20230228	0	900000000000207008	19030005	en	900000000000013009	AIDS virus	900000000000017005
32485011	20170731	1	900000000000207008	19264002	en	900000000000013009	Area nuda hepatis	900000000000448009
33135018	20170731	1	900000000000207008	19682006	en	900000000000013009	Lupus hepatitis	900000000000448009
33221012	20170731	1	900000000000207008	19730000	en	900000000000013009	Abnormally hard consistency	900000000000448009
33222017	20170731	1	900000000000207008	19730000	en	900000000000013009	Hardening	900000000000448009
33223010	20020131	0	900000000000207008	19730000	en	900000000000013009	Induration	900000000000020002
33224016	20020131	0	900000000000207008	19730000	en	900000000000013009	Consolidation	900000000000020002
33526015	20170731	1	900000000000207008	19921004	en	900000000000013009	Compression injury	900000000000448009
33527012	20020131	0	900000000000207008	19921004	en	900000000000013009	Compression injury, NOS	900000000000020002
33528019	20020131	0	900000000000207008	19921004	en	900000000000013009	Crush injury, NOS	900000000000020002
33529010	20020131	0	900000000000207008	19921004	en	900000000000013009	Pressure injury, NOS	900000000000020002
33530017	20020131	0	900000000000207008	19921004	en	900000000000013009	Crushing injury, NOS	900000000000020002
33531018	20170731	1	900000000000207008	19921004	en	900000000000013009	Crush injury	900000000000448009
33532013	20210930	0	900000000000207008	19921004	en	900000000000013009	Pressure injury	900000000000448009
33535010	20170731	1	900000000000207008	19923001	en	900000000000013009	Catheter	900000000000448009
